STORE NAME - NOVA;NOMENCLATURA ANTIGA;Viagem;CONSULTOR;CNPJ (CÓDIGO PDV);BANDEIRA;STATE;CITY;BAIRRO;ADDRESS;CEP
07474 - FRIGELAR - AV SANTOS DUMONT - 4806 - LAURO DE FREITAS - BA;FRIGELAR - LAURO DE FREITAS/BA;;TATIANE SOUZA DOS SANTOS;9,26604E+13;FRIGELAR;BA;LAURO DE FREITAS;;AV SANTOS DUMONT, 4806;42701260
05773 - FRIGELAR - AVENIDA JOAO XXIII - 1445, - TERESINA - PI;FRIGELAR - TERESINA/PI;;TATIANE SOUZA DOS SANTOS;9,26604E+13;FRIGELAR;PI;TERESINA;JOQUEI;AVENIDA JOAO XXIII, 1445;64049010
03568 - FRIGELAR - AVENIDA MARIO LEAL FERREIRA - 901 - SALVADOR - BA;FRIGELAR - SALVADOR/BA;;TATIANE SOUZA DOS SANTOS;9,26604E+13;FRIGELAR;BA;SALVADOR;COSME DE FARIAS;AVENIDA MARIO LEAL FERREIRA, 901;40252390
06311 - FRIGELAR - AV. CEARA - 2308 - CAMPO GRANDE - MS;FRIGELAR - CAMPO GRANDE/MS;;A DEFINIR;9,26604E+13;FRIGELAR;MS;CAMPO GRANDE;VILA RICA;AV. CEARA, 2308;79022391
05340 - FRIGELAR - AVENIDA FERNANDO CORREA DA COSTA - 834 - CUIABA - MT;FRIGELAR - CUIABA/MT;;A DEFINIR;9,26604E+13;FRIGELAR;MT;CUIABA;POCAO;AVENIDA FERNANDO CORREA DA COSTA, 834;78043500
03991 - FRIGELAR - RUA PARA - 640 - MANAUS - AM;FRIGELAR - MANAUS/AM;;A DEFINIR;9,26604E+13;FRIGELAR;AM;MANAUS;NOSSA SENHORA DAS GRACAS;RUA PARA, 640;69053575
03800 - FRIGELAR - RODOVIA BR 316 - SN - ANANINDEUA - PA;FRIGELAR - ANANINDEUA/PA;;A DEFINIR;9,26604E+13;FRIGELAR;PA;ANANINDEUA;COQUEIRO;RODOVIA BR 316, KM 05, S/N;67015220
03720 - FRIGELAR - AV. ALMIRANTE BARROSO - 280 - BELEM - PA;FRIGELAR - BELEM/PA;;A DEFINIR;9,26604E+13;FRIGELAR;PA;BELEM;SAO BRAS;AV. ALMIRANTE BARROSO, 280;66010020
03134 - FRIGELAR - SIA/SUL TRECHO 1 - SN - BRASILIA - DF;FRIGELAR - BRASILIA/DF;;A DEFINIR;9,26604E+13;FRIGELAR;DF;BRASILIA;ZONA INDUSTRIAL GUARA;SIA/SUL TRECHO 1, LOTES 1290/1320, S/N;71215901
02162 - FRIGELAR - AVENIDA ANHANGUERA - 7150 - GOIANIA - GO;FRIGELAR - GOIANIA/GO;;A DEFINIR;9,26604E+13;FRIGELAR;GO;GOIANIA;LOTE 8E SETOR DO FUNCIONARIO;AVENIDA ANHANGUERA, 7150;74270200
04378 - FRIGELAR - AVENIDA AFONSO PENA - 2626 - UBERLANDIA - MG;FRIGELAR - UBERLANDIA/MG;Viagem;ALEXANDRE RIBEIRO LIMA;9,26604E+13;FRIGELAR;MG;UBERLANDIA;NOSSA SENHORA APARECIDA;AVENIDA AFONSO PENA, 2626;38400706
03215 - FRIGELAR - RUA MATO GROSSO11BARRO PRETO - SN - BELO HORIZONTE - MG;FRIGELAR - BARRO PRETO/MG;;DIOGO DO NASCIMENTO SANTOS;9,26604E+13;FRIGELAR;MG;BELO HORIZONTE;BARRO PRETO;RUA MATO GROSSO11BARRO PRETO;30190081
02596 - FRIGELAR - AVENIDA CARLOS LINDEMBERG - 2719 - VILA VELHA - ES;FRIGELAR - VILA VELHA/ES;;DIOGO DO NASCIMENTO SANTOS;9,26604E+13;FRIGELAR;ES;VILA VELHA;NOSSA SENHORA DA PENHA;AVENIDA CARLOS LINDEMBERG, 2719;29110175
01352 - FRIGELAR - AVENIDA VITORIA - 2535 - VITORIA - ES;FRIGELAR - VITORIA/ES;;DIOGO DO NASCIMENTO SANTOS;9,26604E+13;FRIGELAR;ES;VITORIA;HORTO;AVENIDA VITORIA, 2535;29045160
06826 - FRIGELAR - AVENIDA TIRADENTES - 1150 - LONDRINA - PR;FRIGELAR - LONDRINA/PR;;BIBIANO RODRIGUES NETO;9,26604E+13;FRIGELAR;PR;LONDRINA;JARDIM SHANGRI;AVENIDA TIRADENTES, 1150;86070545
06745 - FRIGELAR - RUA COELHO NETO - 337 - JOINVILLE - SC;FRIGELAR - JOINVILLE/SC;;BIBIANO RODRIGUES NETO;9,26604E+13;FRIGELAR;SC;JOINVILLE;SANTO ANTONIO;RUA COELHO NETO, 337;89218538
02910 - FRIGELAR - RUA ROCKFELLER - 826 - CURITIBA - PR;FRIGELAR - CURITIBA - RUA ROCKFELLER - BAIRRO REBOUCAS/PR;;BIBIANO RODRIGUES NETO;9,26604E+13;FRIGELAR;PR;CURITIBA;REBOUCAS;RUA ROCKFELLER, 826;80230130
00380 - FRIGELAR - RUA ROCKFELLER - 805 - CURITIBA - PR;FRIGELAR - CURITIBA/PR;;BIBIANO RODRIGUES NETO;9,26604E+13;FRIGELAR;PR;CURITIBA;REBOUCAS;RUA ROCKFELLER, 805;80230130
08012 - FRIGELAR - R CABACEIRAS - 55 - FEIRA DE SANTANA - BA;FRIGELAR - FEIRA DE SANTANA/BA;;TATIANE SOUZA DOS SANTOS;9,26604E+13;FRIGELAR;BA;FEIRA DE SANTANA;BARAUNA;R CABACEIRAS, 55;44020235
00633 - FRIOPECAS - RUA TEIXEIRA RIBEIRO - 275 - RIO DE JANEIRO - RJ;FRIOPECAS - RIO DE JANEIRO/RJ;;DIOGO DO NASCIMENTO SANTOS;9,31611E+12;FRIOPECAS;RJ;RIO DE JANEIRO;;RUA TEIXEIRA RIBEIRO, 275;21040450
00471 - FRIOPECAS - AVENIDA. JK - 960 - GOVERNADOR VALADARES - MG;FRIOPECAS - GOVERNADOR VALADARES/MG;;DIOGO DO NASCIMENTO SANTOS;9,31611E+12;FRIOPECAS;MG;GOVERNADOR VALADARES;VILA BRETAS;AVENIDA. JK, 960;35030412
00390 - FRIOPECAS - ALAMEDA GLETE - 812 - SAO PAULO - SP;FRIOPECAS - SAO PAULO/SP;;LIEDY AQUINO GOMES DOS SANTOS;9,31611E+12;FRIOPECAS;SP;SAO PAULO;CAMPOS ELISEOS;ALAMEDA GLETE, 812;1215001
01281 - FRIOPECAS - AVENIDA IMPERADOR - 1092 - FORTALEZA - CE;FRIOPECAS - FORTALEZA/CE;;LUIZ FALCAO DE SOUZA NETO;9,31611E+12;FRIOPECAS;CE;FORTALEZA;CENTRO;AVENIDA IMPERADOR, 1092;60015050
00986 - FRIOPECAS - AVENIDA. MALAMEDA MASCARENHAS DE MORAIS - 2683 - IMBIRIBEIRA - PE;FRIOPECAS - IMBIRIBEIRA/PE;;LUIZ FALCAO DE SOUZA NETO;9,31611E+12;FRIOPECAS;PE;IMBIRIBEIRA;IMBIRIBEIRA;AVENIDA. MALAMEDA MASCARENHAS DE MORAIS, 2683;51150001
00200 - FRIOPECAS - RUA BARAO DE ATALAIA - 603 - MACEIO - AL;FRIOPECAS - MACEIO/AL;;LUIZ FALCAO DE SOUZA NETO;9,31611E+12;FRIOPECAS;AL;MACEIO;CENTRO;RUA BARAO DE ATALAIA, 603;57020510
01362 - FRIOPECAS - AVENIDA. AILTON GOMES - 1491 - JUAZEIRO DO NORTE - CE;FRIOPECAS - JUAZEIRO DO NORTE/CE;;TATIANE SOUZA DOS SANTOS;9,31611E+12;FRIOPECAS;CE;JUAZEIRO DO NORTE;FRANCISCANOS;AVENIDA. AILTON GOMES, 1491;63030120
01524 - FRIOPECAS - RUA DOS GOITACAZES - 1145 - BELO HORIZONTE - MG;FRIOPECAS - ESCRITORIO BELO HORIZONTE/MG;;DIOGO DO NASCIMENTO SANTOS;9,31611E+12;FRIOPECAS;MG;BELO HORIZONTE;;RUA DOS GOITACAZES, 1145;30190052
00129 - FRIOPECAS - AV CIVIT I - 1295 - SERRA - ES;FRIOPECAS - SERRA/ES;;DIOGO DO NASCIMENTO SANTOS;9,31611E+12;FRIOPECAS;ES;SERRA;;AV CIVIT I, 1295;29170740
00110 - FRIOPECAS - RUA MATO GROSSO - 224 - BELO HORIZONTE - MG;FRIOPECAS - BELO HORIZONTE/MG;;DIOGO DO NASCIMENTO SANTOS;4,28608E+12;FRIOPECAS;MG;BELO HORIZONTE;BARRO PRETO/BELO HORIZONTE;RUA MATO GROSSO, 224;30190082
11794 - FUJIOKA - APARECIDA SHOPPING - APARECIDA DE GOIANIA - GO;FUJIOKA - SERRA DOURADA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;APARECIDA DE GOIANIA;SETOR SERRA DOURADA;AVENIDA INDEPENDENCIA, 285;74045095
11603 - FUJIOKA - AVENIDA VINTE DE AGOSTO - 1468 - CATALAO - GO;11603 - FUJIOKA - AVENIDA VINTE DE AGOSTO - 1468 - CATALAO - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;CATALAO;SETOR CENTRAL;AVENIDA VINTE DE AGOSTO, 1468;75701010
10984 - FUJIOKA - BURITI SHOPPING RIO VERDE - RIO VERDE - GO;10984 - FUJIOKA - BURITI SHOPPING RIO VERDE - RIO VERDE - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;RIO VERDE;SOLAR CAMPESTRE;RODOVIA BR, 060;75907580
10470 - FUJIOKA - SHOPPING SANTA MARIA BRASILIA - BRASILIA - DF;10470 - FUJIOKA - SHOPPING SANTA MARIA BRASILIA - BRASILIA - DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;SANTA MARIA;CL 114 BLOCO D, S/N;72544204
10399 - FUJIOKA - SENADOR CANEDO/GO;FUJIOKA - SENADOR CANEDO/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;SENADOR CANEDO;RODOVIARIO;AVENIDA DOM EMANUEL, 1362;74430180
09625 - FUJIOKA - AVENIDA GOIAS - 215 - GOIANESIA - GO;09625 - FUJIOKA - AVENIDA GOIAS - 215 - GOIANESIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANESIA;;AVENIDA GOIAS, 215;76380001
08220 - FUJIOKA - AVENIDA PARANOA - SN - BRASILIA - DF;08220 - FUJIOKA - AVENIDA PARANOA - SN - BRASILIA - DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;PARANOA;AVENIDA PARANOA, S/N;71571710
08068 - FUJIOKA - QUADRA QA 04 - SN - PLANALTINA - GO;08068 - FUJIOKA - QUADRA QA 04 - SN - PLANALTINA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;PLANALTINA;SETOR LESTE;QUADRA QA 04, S/N;73752104
07339 - FUJIOKA - APARECIDA DE GOIANIA GARAVELO/GO;FUJIOKA - APARECIDA DE GOIANIA GARAVELO/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;APARECIDA DE GOIANIA;SETOR GARAVELO;AVENIDA DA IGUALDADE, QD, 111;74930530
07177 - FUJIOKA - AGUAS LINDAS GOIANIA/GO;FUJIOKA - AGUAS LINDAS GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;;AVENIDA JK, QD21 LT, 05;72910000
07096 - FUJIOKA - AVENIDA T9 - 3311 - GOIANIA - GO;07096 - FUJIOKA - AVENIDA T9 - 3311 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;JARDIM AMERICA;AVENIDA T9, 3311;74255220
06952 - FUJIOKA - AVENIDA CORONEL. BENTO DE GODOY - 578 - CALDAS NOVAS - GO;06952 - FUJIOKA - AVENIDA CORONEL. BENTO DE GODOY - 578 - CALDAS NOVAS - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;CALDAS NOVAS;CENTRO;AVENIDA CORONEL. BENTO DE GODOY, 578;75680001
06871 - FUJIOKA - RUA DO COMERCIO - 337 - LUZIANIA - GO;06871 - FUJIOKA - RUA DO COMERCIO - 337 - LUZIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;LUZIANIA;CENTRO;RUA DO COMERCIO, 337;72800010
05719 - FUJIOKA - SHOPPING ARAGUAIA - GOIANIA - GO;05719 - FUJIOKA - SHOPPING ARAGUAIA - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;SETOR CENTRAL;RUA, 44;74063920
05557 - FUJIOKA - AVENIDA PIO XII - 845 - GOIANIA - GO;05557 - FUJIOKA - AVENIDA PIO XII - 845 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;CIDADE JARDIM;AVENIDA PIO XII, 845;74425010
05476 - FUJIOKA - AVENIDA 24 DE OUTUBRO - 1487 - GOIANIA - GO;05476 - FUJIOKA - AVENIDA 24 DE OUTUBRO - 1487 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;SETOR CAMPINAS;AVENIDA, 24;74505010
05123 - FUJIOKA - SENADOR CANEDO;FUJIOKA - SOBRADINHO/DF;;A DEFINIR;1,00871E+12;FUJIOKA;GO;SEM CANEDO;QUADRA 1G;AV. DOM EMANUEL, 1362;
04151 - FUJIOKA - AVENIDA ANHANGUERA - 5239 - GOIANIA - GO;04151 - FUJIOKA - AVENIDA ANHANGUERA - 5239 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;SETOR CENTRAL;AVENIDA ANHANGUERA, 5239;74043010
07924 - FUJIOKA - AVENIDA INDEPENDENCIA - SN - APARECIDA DE GOIANIA - GO;07924 - FUJIOKA - AVENIDA INDEPENDENCIA - SN - APARECIDA DE GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;APARECIDA DE GOIANIA;INDEPENDENCIA;AVENIDA INDEPENDENCIA, S/N;74967145
07843 - FUJIOKA - QUADRA SN QUADRA 03 - SN - BRASILIA - DF;07843 - FUJIOKA - QUADRA SN QUADRA 03 - SN - BRASILIA - DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;SETOR NORTE (BRAZLANDIA);QUADRA, S/N;72705030
07509 - FUJIOKA - TRINDADE/GO;FUJIOKA - TRINDADE/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;TRINDADE;VILA MARIA;AVENIDA MANOEL MONTEIRO, 640;75392652
07410 - FUJIOKA - FORMOSA/GO;FUJIOKA - FORMOSA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;FORMOSA;CENTRO;RUA VSCONDE DE PORTO SEGURO, 18;73801010
03180 - FUJIOKA - CONJUNTO CNM 02 - SN - BRASILIA - DF;FUJIOKA - CEILANDIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;NORTE;QUADRA CNM, 02;72210500
00830 - FUJIOKA - VILA NOVA;00830 - FUJIOKA - AVENIDA QUINTA AVENIDA - 799 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;ST. LESTE VILA NOVA;5A AV., 799;
00750 - FUJIOKA - AVENIDA INDEPENDENCIA - 3822 - GOIANIA - GO;00750 - FUJIOKA - AVENIDA INDEPENDENCIA - 3822 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;GOIANIA;AVENIDA INDEPENDENCIA, 3822;74130010
00326 - FUJIOKA - CAICARA;FUJIOKA - CAICARA GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;ST. CAMPINAS;AV., 24;
00164 - FUJIOKA - AV ANHANGUERA - 3750 - GOIANIA - GO;00164 - FUJIOKA - AV ANHANGUERA - 3750 - GOIANIA - GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;SETOR LESTE VILA NOVA;AV ANHANGUERA, 3750;74643010
01306 - FUJIOKA - CENTRO HOTELEIRO - SN - BRASILIA - DF;01306 - FUJIOKA - CENTRO HOTELEIRO - SN - BRASILIA - DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;CIDADE NOVA (GAMA);CENTRO HOTELEIRO, S/N;72491010
00911 - FUJIOKA - ANAPOLIS;FUJIOKA - PORTELA ANAPOLIS/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;ANAPOLIS;ST. CENTRAL;R. ENG. PORTELA, 186;
10127 - FUJIOKA - JK SHOPPING - BRASILIA - DF;FUJIOKA - JK SHOPPING BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;TAGUATINGA;QNM QD, 34;72145450
09463 - FUJIOKA - AVENIDA BRASIL - 360 - ANAPOLIS - GO;FUJIOKA - ANAPOLIS/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;ANAPOLIS;ANDRACEL CENTER;AV. BRASIL NORTE, 360;
08734 - FUJIOKA - AVENIDA RECANTO DAS EMAS QUADRA 103 LOTE 17 - SN - BRASILIA - DF;FUJIOKA - RECANTO DAS EMAS BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;RECANTO DAS EMAS;AVENIDA RECANTO DAS EMAS, QD, 103;72600323
08653 - FUJIOKA - SHOPPING SUL VALPARAISO - VALPARAISO DE GOIAS - GO;FUJIOKA - VALPARAISO/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;VALPARAISO DE GOIAS;PARQUE ESPLANADA III;RODOVIA BR, 040;72876902
08149 - FUJIOKA - PORTAL SHOPPING - GOIANIA - GO;FUJIOKA - PORTAL SHOPPING GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;CAPUAVA;AV. ANHANGUERA, 14404;
07258 - FUJIOKA - RUA RUA GOIAS - 690 - INHUMAS - GO;FUJIOKA - INHUMAS/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;INHUMAS;CENTRO;RUA GOIAS ESQ C/ CEZARIO SILVA, 690;75400000
06014 - FUJIOKA - SHD PROJECAO N LJS 13 15 17 18 19 E 20 - SN - BRASILIA - DF;06014 - FUJIOKA - SHD PROJECAO N LJS 13 15 17 18 19 E 20 - SN - BRASILIA - DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;BRASILIA;SDN CNB, S/N;70077900
05638 - FUJIOKA - GOIANIA SHOPPING - GOIANIA - GO;FUJIOKA - GOIANIA SHOPPING/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;SETOR BUENO;AVENIDA T;74210972
05204 - FUJIOKA - BURITI SHOPPING APARECIDA DE GOIANIA - APARECIDA DE GOIANIA - GO;FUJIOKA - APARECIDA DE GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;VILA SAO TOMAZ;AV. DA IGUALDADE, 731;
04747 - FUJIOKA - SHOPPING CONJUNTO NACIONAL - DF - S61 - BRASILIA - DF;04747 - FUJIOKA - SHOPPING CONJUNTO NACIONAL - DF - S61 - BRASILIA - DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;BRASILIA;SDN CNB, S/N;70077900
12090 - FUJIOKA - QUADRA SIA QUADRA 4-C - S/N - BRASILIA - DF;FUJIOKA - BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;BRASILIA;SIAA QD, 4C;71200045
11875 - FUJIOKA - SHOPPING PASSEIO DAS AGUAS - GOIANIA - GO;FUJIOKA - PASSEIO DAS AGUAS SHOPPING GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;FAZENDA CAVEIRAS;AVENIDA PERIMETRAL NORTE, 8303;74463330
03694 - FUJIOKA - PARK SHOPPING BRASILIA - BRASILIA - DF;FUJIOKA - JK SHOPPING;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;BRASILIA;ST. M-NORTE QD 34, S/N;
03422 - FUJIOKA - AVENIDA PRESIDENTE VARGAS - 550 - RIO VERDE - GO;FUJIOKA - PRESIDENTE RIO VERDE/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;RIO VERDE;CENTRO;AVENIDA PRESIDENTE VARGAS, 550;74945300
07762 - FUJIOKA - QUADRA QS 414 - SN - BRASILIA - DF;FUJIOKA - SAMAMBAIA NORTE BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;SAMAMBAIA NORTE;QR, 414;
03260 - FUJIOKA - PRACA DA REPUBLICA - 256 - ITUMBIARA - GO;FUJIOKA - ITUMBIARA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;DF;TRINDADE;CENTRO;AV. MANOEL MONTEIRO, 640;
02965 - FUJIOKA - SHOPPING CONJUNTO NACIONAL - DF - T18 - BRASILIA - DF;FUJIOKA - CONJUNTO T-18 BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;BRASILIA;SDN CONJ. A;
02108 - FUJIOKA - TAGUATINGA SHOPPING - BRASILIA - DF;FUJIOKA - SHOPPING BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;TAGUATINGA;QS, 01;71950904
00679 - FUJIOKA - AVENIDA ASSIS CHATEAUBRIANT - 500 - GOIANIA - GO;FUJIOKA - TAMANDARE GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;SETOR OESTE;AVENIDA ASSIS CHATEAUBRIAND, 500;74130010
00598 - FUJIOKA - AVENIDA ANHANGUERA - 4714 - GOIANIA - GO;FUJIOKA - CENTRO/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;CENTRO;AV. ANHANGUERA, 4714;
01560 - FUJIOKA - SHOPPING CONJUNTO NACIONAL - DF - T22 - BRASILIA - DF;FUJIOKA - CONJUNTO T-22 BRASILIA/DF;;A DEFINIR;1,00871E+12;FUJIOKA;DF;BRASILIA;BRASILIA;SDN CONJ. A;
01055 - FUJIOKA - FLAMBOYANT SHOPPING CENTER - GOIANIA - GO;FUJIOKA - SHOPPING CENTER GOIANIA/GO;;A DEFINIR;1,00871E+12;FUJIOKA;GO;GOIANIA;JARDIM GOIAS;AVENIDA DEP JAMEL CECILIO, 3300;74810970
17663 - REGIONAL SUL - HAVAN - RESENDE - PARAISO - RJ;REGIONAL SUL - HAVAN - RESENDE - PARAISO - RJ;;DIOGO DO NASCIMENTO SANTOS;7,93795E+13;HAVAN;RJ;RESENDE;PARAISO;AVENIDA DOUTOR TACITO VIANNA RODRIGUES, 590;27536025
18201 - REGIONAL SUL - HAVAN - MACEIO - JARDIM PETROPOLIS - AL;REGIONAL SUL - HAVAN - MACEIO - JARDIM PETROPOLIS - AL;;LUIZ FALCAO DE SOUZA NETO;7,93795E+13;HAVAN;AL;MACEIO;JARDIM PETROPOLIS;AVENIDA DOUTOR DURVAL DE GOIS MONTEIRO, S/N;57080590
17310 - REGIONAL SUL - HAVAN - SAO LUIS - COHAMA - MA;REGIONAL SUL - HAVAN - SAO LUIS - COHAMA - MA;;LUIZ FALCAO DE SOUZA NETO;7,93795E+13;HAVAN;MA;SAO LUIS;COHAMA;AVENIDA DANIEL DE LA TOUCHE, 987;65074115
17159 - REGIONAL SUL - HAVAN - NATAL - CANDELARIA - RN;REGIONAL SUL - HAVAN - NATAL - CANDELARIA - RN;;LUIZ FALCAO DE SOUZA NETO;7,93795E+13;HAVAN;RN;NATAL;CANDELARIA;AVENIDA DAO SILVEIRA, 6000;59066180
17078 - REGIONAL SUL - HAVAN - ARACAJU - NOVO PARAISO - SE;REGIONAL SUL - HAVAN - ARACAJU - NOVO PARAISO - SE;;LUIZ FALCAO DE SOUZA NETO;7,93795E+13;HAVAN;SE;ARACAJU;NOVO PARAISO;AVENIDA PRES TANCREDO NEVES, 7840;49082600
16349 - REGIONAL SUL - HAVAN - TERESINA - SANTA ISABEL - PI;REGIONAL SUL - HAVAN - TERESINA - SANTA ISABEL - PI;;LUIZ FALCAO DE SOUZA NETO;7,93795E+13;HAVAN;PI;TERESINA;SANTA ISABEL;RUA JOAO XXIII, 3575;64053010
18988 - HAVAN - RUA CRUZEIRO DO SUL - 400 - SANTA ROSA - RS;18988 - HAVAN - RUA CRUZEIRO DO SUL - 400 - SANTA ROSA - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;SANTA ROSA;CENTRAL;RUA CRUZEIRO DO SUL, 400;98787452
16934 - REGIONAL SUL - HAVAN - BALNEARIO CAMBORIU - PIONEIROS - SC;REGIONAL SUL - HAVAN - BALNEARIO CAMBORIU - PIONEIROS - SC;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;SC;BALNEARIO CAMBORIU;PIONEIROS;RUA ANTONIO BITTENCOURT, 114;88331090
16853 - REGIONAL SUL - HAVAN - GUAIBA - PARQUE 35 - RS;REGIONAL SUL - HAVAN - GUAIBA - PARQUE 35 - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;GUAIBA;PARQUE 35;AVENIDA NESTOR DE MOURA JARDIM, 417;92705200
16772 - REGIONAL SUL - HAVAN - CAPAO DA CANOA - ZONA NOVA - RS;REGIONAL SUL - HAVAN - CAPAO DA CANOA - ZONA NOVA - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;CAPAO DA CANOA;;RODOVIA NELSON GONCALVES, 3200;95555000
16004 - REGIONAL SUL - HAVAN - LAJEADO - HIDRAULICA - RS;REGIONAL SUL - HAVAN - LAJEADO - HIDRAULICA - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;LAJEADO;HIDRAULICA;RUA BENTO ROSA, 569;95900218
15709 - REGIONAL SUL - HAVAN - ERECHIM - BELA VISTA - RS;REGIONAL SUL - HAVAN - ERECHIM - BELA VISTA - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;ERECHIM;BELA VISTA;RODOVIA BR, 153;99704190
14990 - REGIONAL SUL - HAVAN - 0158 - IJUI - SOL NASCENTE - RS;REGIONAL SUL - HAVAN - 0158 - IJUI - SOL NASCENTE - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;IJUI;;RODOVIA BR, 285;98700000
14303 - REGIONAL SUL - HAVAN - 0150 - SANTA CRUZ DO SUL - SCHULTZ - RS;REGIONAL SUL - HAVAN - 0150 - SANTA CRUZ DO SUL - SCHULTZ - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;SANTA CRUZ DO SUL;SCHULZ;RODOVIA BR 471, S/N;96845545
14214 - REGIONAL SUL - HAVAN - RIO GRANDE - VILA MARIA - RS;REGIONAL SUL - HAVAN - RIO GRANDE - VILA MARIA - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;RIO GRANDE;VILA MARIA;AVENIDA ITALIA, 1573;96203295
14133 - REGIONAL SUL - HAVAN - 0152 - SANTA MARIA - MEDIANEIRA - RS;REGIONAL SUL - HAVAN - 0152 - SANTA MARIA - MEDIANEIRA - RS;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;RS;SANTA MARIA;NOSSA SENHORA MEDIANEIRA;AVENIDA HELVIO BASSO, 1250;97070805
13757 - REGIONAL SUL - HAVAN - 0144 - SAO FRANCISCO DO SUL - ACARAI - SC;REGIONAL SUL - HAVAN - 0144 - SAO FRANCISCO DO SUL - ACARAI - SC;;MARCIO JOSE FLORES PEREIRA;7,93795E+13;HAVAN;SC;SAO FRANCISCO DO SUL;;RODOVIA OLIVIO NOBREGA ARACAI, S/N;89240000
