REDE;CLIENTE;LOJA;CONSULTOR;CNPJ;NOME PDV
CLIMA RIO;CLIMA RIO;03162 - CLIMA RIO - AVENIDA DOUTOR FRANCISCO JUNQUEIRA - 851 - RIBEIRAO PRETO - SP;ALEXANDRE RIBEIRO LIMA;8,82E+12;03162 - CLIMA RIO - AVENIDA DOUTOR FRANCISCO JUNQUEIRA - 851 - RIBEIRAO PRETO - SP
CLIMA RIO;CLIMA RIO;04053 - CLIMA RIO - RUA MIGUEL DE FRIAS - 254 - NITEROI - RJ;DIOGO DO NASCIMENTO SANTOS;8,82E+12;04053 - CLIMA RIO - RUA MIGUEL DE FRIAS - 254 - NITEROI - RJ
CLIMA RIO;CLIMA RIO;03677 - CLIMA RIO - AVENIDA LOBO JR - 1408 - RIO DE JANEIRO - RJ;DIOGO DO NASCIMENTO SANTOS;8,82E+12;03677 - CLIMA RIO - AVENIDA LOBO JR - 1408 - RIO DE JANEIRO - RJ
CLIMA RIO;CLIMA RIO;03324 - CLIMA RIO - AVENIDA VINTE E DOIS DE MAIO LADO IMPAR - 6493 - ITABORAI - RJ;DIOGO DO NASCIMENTO SANTOS;8,82E+12;03324 - CLIMA RIO - AVENIDA VINTE E DOIS DE MAIO LADO IMPAR - 6493 - ITABORAI - RJ
CLIMA RIO;CLIMA RIO;02271 - CLIMA RIO - AV. TARCISIO MIRANDA - 565 - CAMPOS DOS GOYTACAZES - RJ;DIOGO DO NASCIMENTO SANTOS;8,82E+12;02271 - CLIMA RIO - AV. TARCISIO MIRANDA - 565 - CAMPOS DOS GOYTACAZES - RJ
CLIMA RIO;CLIMA RIO;00228 - CLIMA RIO - AVENIDA LOBO JUNIOR - 1184 - RIO DE JANEIRO - RJ;DIOGO DO NASCIMENTO SANTOS;8,82E+12;00228 - CLIMA RIO - AVENIDA LOBO JUNIOR - 1184 - RIO DE JANEIRO - RJ
CLIMA RIO;CLIMA RIO;00164 - CLIMA RIO - RUA MANOEL JOAO GONCALVES - 84 - SAO GONCALO - RJ;DIOGO DO NASCIMENTO SANTOS;5,28E+12;00164 - CLIMA RIO - RUA MANOEL JOAO GONCALVES - 84 - SAO GONCALO - RJ
CLIMA RIO;CLIMA RIO;00157 - CLIMA RIO - AVENIDA AYRTON SENNA - 1850 - RIO DE JANEIRO - RJ;DIOGO DO NASCIMENTO SANTOS;2,76E+13;00157 - CLIMA RIO - AVENIDA AYRTON SENNA - 1850 - RIO DE JANEIRO - RJ
CLIMA RIO;CLIMA RIO;02867 - CLIMA RIO - RUA BRIGADEIRO JORDAO - 346 - SAO PAULO - SP;LIEDY AQUINO GOMES DOS SANTOS;8,82E+12;02867 - CLIMA RIO - RUA BRIGADEIRO JORDAO - 346 - SAO PAULO - SP
CLIMA RIO;CLIMA RIO;00813 - CLIMA RIO - RUA AMAZONAS DA SILVA - 205 - SAO PAULO - SP;PAULO SERGIO MARQUES DA SILVA;8,82E+12;00813 - CLIMA RIO - RUA AMAZONAS DA SILVA - 205 - SAO PAULO - SP
CLIMA RIO;CLIMA RIO;00157 - CLIMA RIO - RUA COMENDADOR JOAO BATISTA GLEREAN - SN - PRAIA GRANDE - SP;PAULO SERGIO MARQUES DA SILVA;2,34E+13;00157 - CLIMA RIO - RUA COMENDADOR JOAO BATISTA GLEREAN - SN - PRAIA GRANDE - SP
CLIMA RIO;CLIMA RIO;04649 - CLIMA RIO - AVENIDA PRESIDENTE EPITACIO PESSOA - 941 - JOAO PESSOA - PB;LUIZ FALCAO DE SOUZA NETO;8,82E+12;04649 - CLIMA RIO - AVENIDA PRESIDENTE EPITACIO PESSOA - 941 - JOAO PESSOA - PB
CLIMA RIO;CLIMA RIO;03596 - CLIMA RIO - AV. ENG. DOMINGOS FERREIRA - 1274 - RECIFE - PE;LUIZ FALCAO DE SOUZA NETO;8,82E+12;03596 - CLIMA RIO - AV. ENG. DOMINGOS FERREIRA - 1274 - RECIFE - PE
CLIMA RIO;CLIMA RIO;03081 - CLIMA RIO - RODOVIA BR-116 - 825 - FORTALEZA - CE;LUIZ FALCAO DE SOUZA NETO;8,82E+12;03081 - CLIMA RIO - RODOVIA BR-116 - 825 - FORTALEZA - CE
CLIMA RIO;CLIMA RIO;01119 - CLIMA RIO - RUA ARTUR MOURA - 91 - RECIFE - PE;LUIZ FALCAO DE SOUZA NETO;8,82E+12;01119 - CLIMA RIO - RUA ARTUR MOURA - 91 - RECIFE - PE
CLIMA RIO;CLIMA RIO;03910 - CLIMA RIO - ROD. GOVERNADOR MARIO COVAS - 1700 - PALHOCA - SC;MARCIO JOSE FLORES PEREIRA;8,82E+12;03910 - CLIMA RIO - ROD. GOVERNADOR MARIO COVAS - 1700 - PALHOCA - SC
CLIMA RIO;CLIMA RIO;02352 - CLIMA RIO - AVENIDA FRANCA - 606 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,82E+12;02352 - CLIMA RIO - AVENIDA FRANCA - 606 - PORTO ALEGRE - RS
CLIMA RIO;CLIMA RIO;03839 - CLIMA RIO - AVENIDA GOVERNADOR PEDRO TOLEDO - 671 - CAMPINAS - SP;PAULO SERGIO MARQUES DA SILVA;8,82E+12;03839 - CLIMA RIO - AVENIDA GOVERNADOR PEDRO TOLEDO - 671 - CAMPINAS - SP
CLIMA RIO;CLIMA RIO;01704 - CLIMA RIO - RUA PARAIBUNA - 667 - SAO JOSE DOS CAMPOS - SP;LIEDY AQUINO GOMES DOS SANTOS;8,82E+12;01704 - CLIMA RIO - RUA PARAIBUNA - 667 - SAO JOSE DOS CAMPOS - SP
CLIMA RIO;CLIMA RIO;01623 - CLIMA RIO - RUA COMENDADOR OTTERER - 563 - SOROCABA - SP;LIEDY AQUINO GOMES DOS SANTOS;8,82E+12;01623 - CLIMA RIO - RUA COMENDADOR OTTERER - 563 - SOROCABA - SP
CLIMA RIO;CLIMA RIO;05106 - CLIMA RIO - AVENIDA SEN VITORINO FREIRE - 1981 - SAO LUIS - MA;TATIANE SOUZA DOS SANTOS;8,82E+12;05106 - CLIMA RIO - AVENIDA SEN VITORINO FREIRE - 1981 - SAO LUIS - MA
CLIMA RIO;CLIMA RIO;04991 - CLIMA RIO - AV. JOSE FALCAO DA SILVA - 1326 - FEIRA DE SANTANA - BA;TATIANE SOUZA DOS SANTOS;8,82E+12;04991 - CLIMA RIO - AV. JOSE FALCAO DA SILVA - 1326 - FEIRA DE SANTANA - BA
CLIMA RIO;CLIMA RIO;02603 - CLIMA RIO - AVENIDA VASCO DA GAMA - 2698 - SALVADOR - BA;TATIANE SOUZA DOS SANTOS;8,82E+12;02603 - CLIMA RIO - AVENIDA VASCO DA GAMA - 2698 - SALVADOR - BA
CLIMA RIO;CLIMA RIO;05025 - CLIMA RIO - TRAVESSA DIJALMA DUTRA - 164 - BELEM - PA;A DEFINIR;8,82E+12;05025 - CLIMA RIO - TRAVESSA DIJALMA DUTRA - 164 - BELEM - PA
CLIMA RIO;CLIMA RIO;02000 - CLIMA RIO - SETOR SIA TRECHO 4 LT 620/640 - SN - BRASILIA - DF;A DEFINIR;8,82E+12;02000 - CLIMA RIO - SETOR SIA TRECHO 4 LT 620/640 - SN - BRASILIA - DF
CLIMA RIO;CLIMA RIO;01542 - CLIMA RIO - AVENIDA VINTE E QUATRO DE OUTUBRO - 196 - GOIANIA - GO;A DEFINIR;8,82E+12;01542 - CLIMA RIO - AVENIDA VINTE E QUATRO DE OUTUBRO - 196 - GOIANIA - GO
CLIMA RIO;CLIMA RIO;02433 - CLIMA RIO - AV. FRANCISCO BERNARDINO - 447 - JUIZ DE FORA - MG;DIOGO DO NASCIMENTO SANTOS;8,82E+12;02433 - CLIMA RIO - AV. FRANCISCO BERNARDINO - 447 - JUIZ DE FORA - MG
CLIMA RIO;CLIMA RIO;01461 - CLIMA RIO - AVENIDA LEITAO DA SILVA - 1187 - VITORIA - ES;DIOGO DO NASCIMENTO SANTOS;8,82E+12;01461 - CLIMA RIO - AVENIDA LEITAO DA SILVA - 1187 - VITORIA - ES
CLIMA RIO;CLIMA RIO;01380 - CLIMA RIO - RUA DOS TUPIS - 1518 - BELO HORIZONTE - MG;DIOGO DO NASCIMENTO SANTOS;8,82E+12;01380 - CLIMA RIO - RUA DOS TUPIS - 1518 - BELO HORIZONTE - MG
LÍDER;LÍDER;03174 - LIDER - AVENIDA BATISTA CAMPOS CONJUNTO 32 QUADRA 257 LOTE 1 - SN - BARCARENA - PA;A DEFINIR;5,05E+12;03174 - LIDER - AVENIDA BATISTA CAMPOS CONJUNTO 32 QUADRA 257 LOTE 1 - SN - BARCARENA - PA
LÍDER;LÍDER;01805 - LIDER - AVENIDA CEARA - 518 - BELEM - PA;A DEFINIR;5,05E+12;01805 - LIDER - AVENIDA CEARA - 518 - BELEM - PA
LÍDER;LÍDER;00825 - LIDER - CASTANHEIRA SHOPPING - BELEM - PA;A DEFINIR;5,05E+12;00825 - LIDER - CASTANHEIRA SHOPPING - BELEM - PA
LÍDER;LÍDER;01473 - LIDER - RODOVIA BR 316 KM 2 - SN - ANANINDEUA - PA;A DEFINIR;5,05E+12;01473 - LIDER - RODOVIA BR 316 KM 2 - SN - ANANINDEUA - PA
COLOMBO;COLOMBO;64817 - COLOMBO - BOURBON WALLIG SHOPPING PORTO ALEGRE - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;64817 - COLOMBO - BOURBON WALLIG SHOPPING PORTO ALEGRE - PORTO ALEGRE - RS
COLOMBO;COLOMBO;47300 - COLOMBO - RUA JULIO DE CASTILHOS - 719 - FARROUPILHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;47300 - COLOMBO - RUA JULIO DE CASTILHOS - 719 - FARROUPILHA - RS
COLOMBO;COLOMBO;28691 - COLOMBO - AVENIDA ASSIS BRASIL - 2278 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;28691 - COLOMBO - AVENIDA ASSIS BRASIL - 2278 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;88406 - COLOMBO - AVENIDA ITALIA - 2089 - BALNEARIO PINHAL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;88406 - COLOMBO - AVENIDA ITALIA - 2089 - BALNEARIO PINHAL - RS
COLOMBO;COLOMBO;88325 - COLOMBO - RUA CORONEL MUSSNICH - 36 - ESTRELA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;88325 - COLOMBO - RUA CORONEL MUSSNICH - 36 - ESTRELA - RS
COLOMBO;COLOMBO;88163 - COLOMBO - RUA DOS IMIGRANTES - 96 - NOVA VENEZA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;88163 - COLOMBO - RUA DOS IMIGRANTES - 96 - NOVA VENEZA - SC
COLOMBO;COLOMBO;87949 - COLOMBO - RUA DR. VALDIR COTRIN - 215 - LAURO MULLER - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;87949 - COLOMBO - RUA DR. VALDIR COTRIN - 215 - LAURO MULLER - SC
COLOMBO;COLOMBO;87353 - COLOMBO - AVENIDA PARANA - 450 - GARUVA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;87353 - COLOMBO - AVENIDA PARANA - 450 - GARUVA - SC
COLOMBO;COLOMBO;87272 - COLOMBO - RUA 11 DE NOVEMBRO - 2404 - MASSARANDUBA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;87272 - COLOMBO - RUA 11 DE NOVEMBRO - 2404 - MASSARANDUBA - SC
COLOMBO;COLOMBO;86705 - COLOMBO - AVENIDA ASSIS BRASIL - 8600 - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;86705 - COLOMBO - AVENIDA ASSIS BRASIL - 8600 - PORTO ALEGRE - RS
COLOMBO;COLOMBO;86624 - COLOMBO - RUA MARECHAL DEODORO - 532 - AGUDO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;86624 - COLOMBO - RUA MARECHAL DEODORO - 532 - AGUDO - RS
COLOMBO;COLOMBO;86381 - COLOMBO - RUA DO COMERCIO - 1213 - TAPEJARA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;86381 - COLOMBO - RUA DO COMERCIO - 1213 - TAPEJARA - RS
COLOMBO;COLOMBO;86110 - COLOMBO - AVENIDA PEREIRA REGO - 1216 - CANDELARIA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;86110 - COLOMBO - AVENIDA PEREIRA REGO - 1216 - CANDELARIA - RS
COLOMBO;COLOMBO;86039 - COLOMBO - RUA ASSIS BRASIL - 591 - ARROIO DO SAL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;86039 - COLOMBO - RUA ASSIS BRASIL - 591 - ARROIO DO SAL - RS
COLOMBO;COLOMBO;85903 - COLOMBO - RUA LUIZ MICHIELON - 1792 - CAXIAS DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;85903 - COLOMBO - RUA LUIZ MICHIELON - 1792 - CAXIAS DO SUL - RS
COLOMBO;COLOMBO;85814 - COLOMBO - AVENIDA 25 DE JULHO - 725 - DOIS IRMAOS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;85814 - COLOMBO - AVENIDA 25 DE JULHO - 725 - DOIS IRMAOS - RS
COLOMBO;COLOMBO;85571 - COLOMBO - AVENIDA XV DE NOVEMBRO - 60 - CAPINZAL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;85571 - COLOMBO - AVENIDA XV DE NOVEMBRO - 60 - CAPINZAL - SC
COLOMBO;COLOMBO;84842 - COLOMBO - AV ALTO JACUI - 927 - NAO-ME-TOQUE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;84842 - COLOMBO - AV ALTO JACUI - 927 - NAO-ME-TOQUE - RS
COLOMBO;COLOMBO;84761 - COLOMBO - AV PARAGUASSU - 1307 - XANGRI-LA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;84761 - COLOMBO - AV PARAGUASSU - 1307 - XANGRI-LA - RS
COLOMBO;COLOMBO;84338 - COLOMBO - AV BOM PASTOR - 671 - CAXIAS DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;84338 - COLOMBO - AV BOM PASTOR - 671 - CAXIAS DO SUL - RS
COLOMBO;COLOMBO;84257 - COLOMBO - PRACA CELSO RAMOS - 97 - ORLEANS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;84257 - COLOMBO - PRACA CELSO RAMOS - 97 - ORLEANS - SC
COLOMBO;COLOMBO;27105 - COLOMBO - RUA MARECHAL FLORIANO - 1020 - OSORIO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;27105 - COLOMBO - RUA MARECHAL FLORIANO - 1020 - OSORIO - RS
COLOMBO;COLOMBO;26800 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 1048 - SOLEDADE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;26800 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 1048 - SOLEDADE - RS
COLOMBO;COLOMBO;25404 - COLOMBO - RUA DO COMERCIO - 318 - CONCORDIA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;25404 - COLOMBO - RUA DO COMERCIO - 318 - CONCORDIA - SC
COLOMBO;COLOMBO;25323 - COLOMBO - RUA GETULIO VARGAS - 767 - CANOINHAS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;25323 - COLOMBO - RUA GETULIO VARGAS - 767 - CANOINHAS - SC
COLOMBO;COLOMBO;25242 - COLOMBO - RUA FELIPE SCHMIDT - 300 - MAFRA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;25242 - COLOMBO - RUA FELIPE SCHMIDT - 300 - MAFRA - SC
COLOMBO;COLOMBO;24432 - COLOMBO - AVENIDA MARECHAL DEODORO - 367 - JARAGUA DO SUL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;24432 - COLOMBO - AVENIDA MARECHAL DEODORO - 367 - JARAGUA DO SUL - SC
COLOMBO;COLOMBO;24351 - COLOMBO - AVENIDA ARGOLO - 264 - SAO BENTO DO SUL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;24351 - COLOMBO - AVENIDA ARGOLO - 264 - SAO BENTO DO SUL - SC
COLOMBO;COLOMBO;23541 - COLOMBO - RUA HERCILIO LUZ - 401 - ITAJAI - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;23541 - COLOMBO - RUA HERCILIO LUZ - 401 - ITAJAI - SC
COLOMBO;COLOMBO;23460 - COLOMBO - RUA SAUL BRANDALISE - 300 - VIDEIRA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;23460 - COLOMBO - RUA SAUL BRANDALISE - 300 - VIDEIRA - SC
COLOMBO;COLOMBO;22812 - COLOMBO - RUA ANDRADAS - 434 - ALEGRETE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;22812 - COLOMBO - RUA ANDRADAS - 434 - ALEGRETE - RS
COLOMBO;COLOMBO;22570 - COLOMBO - AVENIDA PREFEITO EVANDRO BEHR - 6725 - SANTA MARIA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;22570 - COLOMBO - AVENIDA PREFEITO EVANDRO BEHR - 6725 - SANTA MARIA - RS
COLOMBO;COLOMBO;22227 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 1886 - CAXIAS DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;22227 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 1886 - CAXIAS DO SUL - RS
COLOMBO;COLOMBO;22065 - COLOMBO - AVENIDA XV DE NOVEMBRO - 502 - JOACABA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;22065 - COLOMBO - AVENIDA XV DE NOVEMBRO - 502 - JOACABA - SC
COLOMBO;COLOMBO;21921 - COLOMBO - RUA 15 DE NOVEMBRO - 640 - BLUMENAU - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;21921 - COLOMBO - RUA 15 DE NOVEMBRO - 640 - BLUMENAU - SC
COLOMBO;COLOMBO;21840 - COLOMBO - RUA DO COMERCIO - 640 - FREDERICO WESTPHALEN - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;21840 - COLOMBO - RUA DO COMERCIO - 640 - FREDERICO WESTPHALEN - RS
COLOMBO;COLOMBO;21760 - COLOMBO - AVENIDA INDEPENDENCIA - 1065 - PALMEIRA DAS MISSOES - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;21760 - COLOMBO - AVENIDA INDEPENDENCIA - 1065 - PALMEIRA DAS MISSOES - RS
COLOMBO;COLOMBO;20879 - COLOMBO - RUA JULIO DE CASTILHOS - 979 - LAJEADO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;20879 - COLOMBO - RUA JULIO DE CASTILHOS - 979 - LAJEADO - RS
COLOMBO;COLOMBO;20364 - COLOMBO - RUA CEL PASSOS MAIA - 955 - XANXERE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;20364 - COLOMBO - RUA CEL PASSOS MAIA - 955 - XANXERE - SC
COLOMBO;COLOMBO;19005 - COLOMBO - AVENIDA SETE DE SETEMBRO - 745 - BAGE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;19005 - COLOMBO - AVENIDA SETE DE SETEMBRO - 745 - BAGE - RS
COLOMBO;COLOMBO;18971 - COLOMBO - AVENIDA AVENIDA BARAO DO RIO BRANCO - 275 - CACADOR - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;18971 - COLOMBO - AVENIDA AVENIDA BARAO DO RIO BRANCO - 275 - CACADOR - SC
COLOMBO;COLOMBO;18890 - COLOMBO - RUA CORREIA PINTO - 157 - LAGES - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;18890 - COLOMBO - RUA CORREIA PINTO - 157 - LAGES - SC
COLOMBO;COLOMBO;17223 - COLOMBO - RUA ACAMPAMENTO - 118 - SANTA MARIA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;17223 - COLOMBO - RUA ACAMPAMENTO - 118 - SANTA MARIA - RS
COLOMBO;COLOMBO;17142 - COLOMBO - RUA GAL OSORIO - 650 - PELOTAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;17142 - COLOMBO - RUA GAL OSORIO - 650 - PELOTAS - RS
COLOMBO;COLOMBO;16847 - COLOMBO - RUA INDEPENDENCIA - 843 - ITAQUI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;16847 - COLOMBO - RUA INDEPENDENCIA - 843 - ITAQUI - RS
COLOMBO;COLOMBO;16685 - COLOMBO - AVENIDA VAZ FERREIRA - 1155 - TUPANCIRETA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;16685 - COLOMBO - AVENIDA VAZ FERREIRA - 1155 - TUPANCIRETA - RS
COLOMBO;COLOMBO;16413 - COLOMBO - AVENIDA ANGELO MACALOS - 504 - ESPUMOSO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;16413 - COLOMBO - AVENIDA ANGELO MACALOS - 504 - ESPUMOSO - RS
COLOMBO;COLOMBO;16251 - COLOMBO - AVENIDA FLORES DA CUNHA - 1575 - CARAZINHO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;16251 - COLOMBO - AVENIDA FLORES DA CUNHA - 1575 - CARAZINHO - RS
COLOMBO;COLOMBO;16170 - COLOMBO - RUA SENADOR SALGADO FILHO - 3711 - VIAMAO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;16170 - COLOMBO - RUA SENADOR SALGADO FILHO - 3711 - VIAMAO - RS
COLOMBO;COLOMBO;15956 - COLOMBO - RUA BENJAMIN CONSTANT - 126 - RIO GRANDE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;15956 - COLOMBO - RUA BENJAMIN CONSTANT - 126 - RIO GRANDE - RS
COLOMBO;COLOMBO;15794 - COLOMBO - RUA VISCONDE DO RIO BRANCO - 1507 - SAO SEPE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;15794 - COLOMBO - RUA VISCONDE DO RIO BRANCO - 1507 - SAO SEPE - RS
COLOMBO;COLOMBO;15603 - COLOMBO - RUA XV DE NOVEMBRO - 255 - CACAPAVA DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;15603 - COLOMBO - RUA XV DE NOVEMBRO - 255 - CACAPAVA DO SUL - RS
COLOMBO;COLOMBO;15522 - COLOMBO - RUA GAL. OSORIO - 1015 - CANGUCU - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;15522 - COLOMBO - RUA GAL. OSORIO - 1015 - CANGUCU - RS
COLOMBO;COLOMBO;14712 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 249 - ESTANCIA VELHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;14712 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 249 - ESTANCIA VELHA - RS
COLOMBO;COLOMBO;14550 - COLOMBO - RUA GENERAL MARQUES - 924 - SAO BORJA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;14550 - COLOMBO - RUA GENERAL MARQUES - 924 - SAO BORJA - RS
COLOMBO;COLOMBO;14470 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 619 - TRES PASSOS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;14470 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 619 - TRES PASSOS - RS
COLOMBO;COLOMBO;13236 - COLOMBO - AVENIDA BRASIL - 231 - PASSO FUNDO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;13236 - COLOMBO - AVENIDA BRASIL - 231 - PASSO FUNDO - RS
COLOMBO;COLOMBO;84095 - COLOMBO - RUA IPIRANGA - 2019 - SERAFINA CORREA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;84095 - COLOMBO - RUA IPIRANGA - 2019 - SERAFINA CORREA - RS
COLOMBO;COLOMBO;83951 - COLOMBO - AV AV PARAGUASSU - 1939 - IMBE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;83951 - COLOMBO - AV AV PARAGUASSU - 1939 - IMBE - RS
COLOMBO;COLOMBO;83609 - COLOMBO - RUA CORONEL FARRAPOS - 777 - CAMPOS NOVOS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;83609 - COLOMBO - RUA CORONEL FARRAPOS - 777 - CAMPOS NOVOS - SC
COLOMBO;COLOMBO;83013 - COLOMBO - RUA GENERAL DALTRO FILHO - 1095 - ROCA SALES - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;83013 - COLOMBO - RUA GENERAL DALTRO FILHO - 1095 - ROCA SALES - RS
COLOMBO;COLOMBO;82980 - COLOMBO - AV PLINIO ARLINDO DE NES - 888 - XAXIM - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;82980 - COLOMBO - AV PLINIO ARLINDO DE NES - 888 - XAXIM - SC
COLOMBO;COLOMBO;79253 - COLOMBO - AVENIDA AFONSO PENA - 209 - PARAISO DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;79253 - COLOMBO - AVENIDA AFONSO PENA - 209 - PARAISO DO SUL - RS
COLOMBO;COLOMBO;78877 - COLOMBO - AVENIDA LUIZ SILVEIRA - 720 - PALMARES DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78877 - COLOMBO - AVENIDA LUIZ SILVEIRA - 720 - PALMARES DO SUL - RS
COLOMBO;COLOMBO;78796 - COLOMBO - AVENIDA DUQUE DE CAXIAS - 725 - JAGUARUNA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;78796 - COLOMBO - AVENIDA DUQUE DE CAXIAS - 725 - JAGUARUNA - SC
COLOMBO;COLOMBO;78605 - COLOMBO - AVENIDA XV DE NOVEMBRO - 993 - TAPERA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78605 - COLOMBO - AVENIDA XV DE NOVEMBRO - 993 - TAPERA - RS
COLOMBO;COLOMBO;78443 - COLOMBO - AVENIDA GENERAL FLORES DA CUNHA - 895 - SEBERI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78443 - COLOMBO - AVENIDA GENERAL FLORES DA CUNHA - 895 - SEBERI - RS
COLOMBO;COLOMBO;78362 - COLOMBO - RUA BARAO DO RIO BRANCO - 226 - JULIO DE CASTILHOS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78362 - COLOMBO - RUA BARAO DO RIO BRANCO - 226 - JULIO DE CASTILHOS - RS
COLOMBO;COLOMBO;78281 - COLOMBO - AVENIDA NARCISO SILVA - 1751 - CAPAO DO LEAO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78281 - COLOMBO - AVENIDA NARCISO SILVA - 1751 - CAPAO DO LEAO - RS
COLOMBO;COLOMBO;78109 - COLOMBO - RUA PIRATINI - 405 - BUTIA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78109 - COLOMBO - RUA PIRATINI - 405 - BUTIA - RS
COLOMBO;COLOMBO;78010 - COLOMBO - AVENIDA EXPEDICIONARIO - 1183 - SARANDI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;78010 - COLOMBO - AVENIDA EXPEDICIONARIO - 1183 - SARANDI - RS
COLOMBO;COLOMBO;77803 - COLOMBO - RUA RUA FRANCISCO HIPOLITO ROLIM - 677 - TRES CACHOEIRAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;77803 - COLOMBO - RUA RUA FRANCISCO HIPOLITO ROLIM - 677 - TRES CACHOEIRAS - RS
COLOMBO;COLOMBO;77633 - COLOMBO - AVENIDA FARROUPILHA - 1585 - SAO FRANCISCO DE ASSIS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;77633 - COLOMBO - AVENIDA FARROUPILHA - 1585 - SAO FRANCISCO DE ASSIS - RS
